customer_id,customer_gender,kids_home,teens_home,number_complaints,distinct_stores_visited,lifetime_spend_groceries,lifetime_spend_electronics,typical_hour,lifetime_spend_vegetables,lifetime_spend_nonalcohol_drinks,lifetime_spend_alcohol_drinks,lifetime_spend_meat,lifetime_spend_fish,lifetime_spend_hygiene,lifetime_spend_videogames,lifetime_spend_petfood,lifetime_total_distinct_products,percentage_of_products_bought_promotion,year_first_transaction,total_spend,age,has_loyalty_card
35679,0,1.0,0.0,0.0,3.0,15605.0,1577.0,8.0,2226.0,472.0,221.0,31.0,5.0,603.0,255.0,291.0,59.0,0.1392976244195284,2017.0,21286.0,54.0,0
35680,1,0.0,0.0,0.0,2.0,24054.0,1424.0,6.0,329.0,325.0,163.0,1258.0,1093.0,1073.0,79.0,675.0,278.0,0.1196744417165306,2003.0,30473.0,71.0,0
35682,0,1.0,1.0,1.0,5.0,2262.0,2583.0,13.0,477.0,652.0,704.0,914.0,615.0,1859.0,342.0,393.0,182.0,0.0212798260916214,2014.0,10801.0,65.0,0
35684,1,1.0,1.0,1.0,1.0,18570.0,379.0,7.0,458.0,426.0,210.0,417.0,371.0,473.0,168.0,426.0,149.0,0.0385803642004549,2011.0,21898.0,79.0,0
35685,1,1.0,2.0,1.0,5.0,7906.0,1477.0,16.0,1996.0,542.0,203.0,57.0,490.0,798.0,226.0,327.0,68.0,0.0796040954217921,2014.0,14022.0,37.0,0
35686,0,1.0,2.0,1.0,3.0,33841.0,5112.0,10.0,390.0,578.0,1783.0,1275.0,1997.5,1746.0,223.0,454.0,272.0,0.3116523433738714,2016.0,47212.0,82.0,0
35688,0,1.0,1.0,2.0,6.0,20857.0,1321.0,13.0,332.0,423.0,72.0,58.0,110.0,1071.0,320.0,287.0,339.0,0.2892268219563929,2019.0,24851.0,35.0,0
35689,1,0.0,2.0,0.0,2.0,32818.0,942.0,7.0,388.0,382.0,379.0,598.0,478.0,1037.0,118.0,492.0,203.0,0.3327511396821069,2008.0,37632.0,44.0,0
35690,0,1.0,2.0,1.0,4.0,11357.0,712.0,17.0,829.0,465.0,129.0,256.0,79.0,2237.5,95.0,206.0,52.0,0.1502988787408112,2014.0,16535.0,81.0,0
35691,1,0.0,0.0,2.0,1.0,11598.0,1879.0,22.0,83.0,727.0,1128.0,1100.0,458.0,523.0,736.0,35.0,14.0,0.1965375450134622,2020.0,19216.0,47.0,0
35692,1,2.0,1.0,1.0,2.0,10887.0,1329.0,11.0,1279.0,574.0,941.0,116.0,20.0,2237.5,101.0,21.0,120.0,0.0926335438726476,2013.0,17562.0,37.0,0
35693,1,1.0,0.0,1.0,6.0,9361.0,286.0,14.0,17.0,157.0,169.0,729.0,156.0,304.0,500.0,271.0,71.0,0.7278121553970359,2016.0,11221.0,43.0,1
35694,0,1.0,1.0,1.0,2.0,8891.0,3519.0,13.0,2189.0,404.0,445.0,30.0,131.0,467.0,148.0,175.0,109.0,0.0680953887675776,2007.0,16399.0,78.0,0
35696,0,0.0,1.0,5.0,1.0,24556.0,783.0,8.0,962.0,329.0,81.0,958.0,412.0,755.0,142.0,386.0,190.0,0.4466621249003697,2002.0,29364.0,84.0,0
35697,1,0.0,0.0,0.0,2.0,7945.0,1057.0,20.0,80.0,130.0,1467.0,185.0,447.0,279.0,314.0,327.0,63.0,0.6277433609520233,2029.0,11904.0,24.0,0
35698,1,5.0,4.0,1.0,5.0,23350.0,6047.0,8.0,203.0,458.0,1561.0,1669.0,1234.0,644.0,435.0,117.0,210.0,0.2361895091705759,2020.0,35718.0,66.0,0
35699,1,1.0,1.0,1.0,3.0,17356.0,1190.0,6.0,2021.0,448.0,310.0,57.0,13.0,779.0,176.0,317.0,86.0,0.1175238705735635,2015.0,22667.0,76.0,0
35700,1,1.0,0.0,0.0,4.0,9762.0,838.0,6.0,2290.125,564.0,72.0,41.0,9.0,2237.5,153.0,421.0,77.0,0.1551740267003519,2018.0,16848.0,51.0,0
35701,0,1.0,0.0,1.0,6.0,4518.0,67.0,13.0,44.0,167.0,191.0,600.0,456.0,240.0,98.0,154.0,58.0,0.7517174623900962,2018.0,6535.0,73.0,1
35702,0,1.0,1.0,0.0,3.0,4195.0,258.0,17.0,9.0,308.0,576.0,561.0,816.0,920.0,209.0,342.0,233.0,0.4079163457645332,2018.0,8194.0,75.0,0
35703,0,0.0,1.0,1.0,4.0,2347.0,410.0,18.0,794.0,167.0,150.0,729.0,403.0,90.0,408.0,381.0,70.0,0.6247805940683892,2015.0,5150.0,73.0,1
35704,1,0.0,4.0,4.0,4.0,39047.0,4863.0,7.0,1044.0,702.0,876.0,1975.0,1575.0,573.0,499.0,344.0,255.0,0.0451914353588209,2013.0,51784.0,83.0,0
35705,0,1.0,1.0,0.0,2.0,15679.0,683.0,8.0,733.0,244.0,530.0,697.0,906.0,894.0,169.0,470.0,256.0,0.1353222127468955,2011.0,21005.0,70.0,0
35707,1,1.0,0.0,0.0,2.0,26583.0,8068.0,22.0,141.0,934.0,271.0,1107.0,764.0,754.0,495.0,392.0,237.0,0.1435089514504339,2017.0,39509.0,39.0,0
35709,1,1.0,1.0,3.0,4.0,28288.0,2183.0,8.0,389.0,737.0,659.0,847.0,752.0,2237.5,78.0,525.0,240.0,0.5607857794608277,2013.0,36961.0,40.0,0
35710,0,1.0,1.0,0.0,4.0,3435.0,1055.0,11.0,1633.0,330.0,45.0,79.0,41.0,2237.5,179.0,319.0,118.0,0.2472142337360374,2019.0,9367.0,39.0,0
35711,1,1.0,1.0,1.0,3.0,9907.0,413.0,12.0,864.0,210.0,206.0,397.0,194.0,841.0,53.0,237.0,62.0,1.0,2021.0,13322.0,81.0,1
35712,0,2.0,0.0,1.0,4.0,39047.0,3144.0,8.0,204.0,1082.0,771.0,1207.0,1238.0,527.0,260.0,451.0,252.0,0.7755946452647127,2019.0,55213.0,68.0,0
35713,0,3.0,1.0,1.0,4.0,24029.0,4861.0,10.0,364.0,677.0,727.0,1496.0,1480.0,1480.0,398.0,264.0,346.0,0.1046322941034215,2014.0,35776.0,65.0,0
35714,1,1.0,0.0,1.0,5.0,10146.0,2386.0,20.0,868.0,104.0,562.0,440.0,275.0,655.0,83.0,491.0,223.0,0.6795894309649562,2019.0,16010.0,61.0,0
35715,1,1.0,1.0,1.0,6.0,10896.0,661.0,10.0,137.0,620.0,991.0,858.0,685.0,44.0,201.0,570.0,293.0,0.506882617262729,2021.0,15663.0,68.0,0
35718,1,1.0,2.0,2.0,5.0,20356.0,1275.0,8.0,332.0,294.0,483.0,862.0,902.0,291.0,506.0,309.0,273.0,0.7140928340598958,2014.0,25127.0,53.0,0
35721,0,1.0,0.0,1.0,4.0,39047.0,3173.0,13.0,267.0,733.0,830.0,1144.0,1363.0,1422.0,293.0,497.0,291.0,0.2978813129326642,2007.0,48841.0,71.0,0
35722,1,1.0,1.0,1.0,4.0,12894.0,6423.0,14.0,471.0,387.0,763.0,848.0,1180.0,666.0,292.0,329.0,288.0,0.3581974908616154,2012.0,23782.0,36.0,0
35723,1,1.0,1.0,1.0,4.0,10673.0,819.0,11.0,1506.0,392.0,99.0,490.0,148.0,2237.5,137.0,173.0,110.0,0.3229622105554278,2021.0,17021.0,53.0,0
35724,0,0.0,0.0,0.0,2.0,9453.0,890.0,20.0,92.0,138.0,1910.5,291.0,372.0,600.0,736.0,185.0,51.0,0.7190916645205363,2029.0,16193.0,25.0,0
35725,0,1.0,1.0,2.0,2.0,9510.0,1477.0,11.0,2023.0,524.0,386.0,79.0,102.0,644.0,248.0,260.0,100.0,0.0725638604043053,2013.0,15253.0,39.0,0
35726,1,1.0,1.0,0.0,1.0,11411.0,1901.0,14.0,1878.0,353.0,499.0,80.0,112.0,819.0,182.0,242.0,92.0,0.146846405288949,2013.0,17477.0,58.0,0
35727,1,1.0,1.0,0.0,5.0,10002.0,19.0,11.0,1905.0,689.0,63.0,186.0,188.0,1755.0,118.0,37.0,124.0,0.2293339756798413,2015.0,14962.0,53.0,0
35728,0,1.0,1.0,1.0,8.0,30746.0,3746.0,17.0,1920.0,272.0,590.0,22.0,12.0,1259.0,736.0,432.0,135.0,0.0101562194746917,2016.0,41086.0,50.0,0
35729,0,0.0,1.0,1.0,1.0,6875.0,8297.0,8.0,231.0,671.0,772.0,1201.0,1317.0,358.0,736.0,129.0,161.0,0.283866875709222,2013.0,28943.0,61.0,0
35730,1,1.0,1.0,0.0,2.0,19596.0,1714.0,12.0,456.0,329.0,251.0,729.0,796.0,1041.0,318.0,683.0,159.0,0.0587966694855977,2013.0,25184.0,83.0,0
35731,1,0.0,1.0,0.0,2.0,28288.0,1406.0,7.0,436.0,190.0,87.0,838.0,611.0,537.0,156.0,253.0,106.0,0.0495691915830817,2004.0,32802.0,54.0,0
35732,1,1.0,0.0,0.0,2.0,13180.0,8297.0,16.0,43.0,1016.0,998.0,1157.0,1288.0,401.0,736.0,402.0,41.0,0.3588508434675473,2021.0,30155.0,45.0,0
35734,1,0.0,0.0,1.0,5.0,6438.0,2558.0,8.0,31.0,225.0,381.0,129.0,511.0,686.0,102.0,575.0,307.0,0.3429321226691167,2009.0,10439.0,47.0,0
35735,1,5.0,1.0,0.0,3.0,7817.0,6183.0,10.0,177.0,1048.0,1173.0,1020.0,1997.5,658.0,403.0,659.0,360.0,0.1925973338676375,2021.0,21368.0,67.0,0
35736,1,1.0,0.0,0.0,2.0,5129.0,1132.0,14.0,1883.0,502.0,362.0,78.0,88.0,807.0,216.0,269.0,132.0,0.1739045596093826,2015.0,10466.0,72.0,0
35737,1,0.0,0.0,1.0,3.0,15450.0,164.0,8.0,424.0,97.0,87.0,938.0,121.0,472.0,405.0,155.0,93.0,0.6313175804469174,2021.0,18313.0,26.0,1
35738,0,1.0,1.0,1.0,4.0,39047.0,4913.0,6.0,295.0,542.0,931.0,1229.0,253.0,1630.0,314.0,215.0,330.0,0.3258226121290637,2025.0,53915.0,29.0,0
35740,1,1.0,1.0,1.0,3.0,22521.0,1470.0,17.0,602.0,115.0,57.0,758.0,593.0,557.0,36.0,402.0,268.0,0.7309017270889442,2017.0,25641.0,68.0,0
35741,0,0.0,0.0,0.0,2.0,11690.0,2906.0,17.0,129.0,382.0,1903.0,383.0,350.0,16.0,315.0,9.0,78.0,0.1790050357933124,2021.0,18083.0,25.0,0
35742,1,0.0,0.0,1.0,2.0,5833.0,1470.0,12.0,20.0,560.0,816.0,1146.0,1362.0,168.0,736.0,193.0,146.0,0.3647369406742277,2018.0,11361.0,44.0,0
35743,0,1.0,1.0,1.0,1.0,13886.0,2877.0,14.0,2244.0,386.0,322.0,77.0,18.0,277.0,366.0,186.0,100.0,0.0166495824111229,2009.0,20639.0,59.0,0
35745,1,1.0,1.0,0.0,4.0,39047.0,2629.0,7.0,431.0,507.0,780.0,710.0,839.0,722.0,261.0,98.0,364.0,0.08429067961,2010.0,55262.0,69.0,0
35747,1,0.0,0.0,1.0,5.0,16539.0,80.0,15.0,472.0,257.0,195.0,727.0,162.0,77.0,56.0,292.0,20.0,0.9146093974672588,2005.0,18857.0,84.0,1
35748,0,1.0,1.0,2.0,5.0,15545.0,965.0,6.0,1074.0,496.0,207.0,18.0,18.0,686.0,192.0,470.0,152.0,-0.0618103390155728,2017.0,18985.0,77.0,0
35749,0,1.0,2.0,0.0,2.0,6533.0,263.0,8.0,120.0,535.0,246.0,854.0,444.0,847.0,140.0,466.0,116.0,0.1381280689173273,2008.0,10448.0,43.0,0
35750,0,5.0,2.0,0.0,5.0,20124.0,5275.0,9.0,1204.0,694.0,1813.0,1442.0,942.0,1113.0,420.0,391.0,422.0,0.2273074861505749,2010.0,33418.0,47.0,0
35751,1,0.0,0.0,0.0,2.0,6485.0,5309.0,18.0,131.0,505.0,1623.0,604.0,570.0,25.0,736.0,199.0,187.0,0.3311357635301277,2019.0,16768.0,84.0,0
35752,1,2.0,1.0,2.0,1.0,7652.0,259.0,9.0,119.0,208.0,675.0,303.0,632.0,468.0,25.0,133.0,56.0,0.6477997873527205,2021.0,10474.0,35.0,0
35753,1,0.0,0.0,1.0,3.0,11890.0,386.0,22.0,151.0,167.0,92.0,764.0,748.0,770.0,111.0,234.0,59.0,0.2206348135438247,2021.0,15313.0,56.0,1
35754,0,2.0,1.0,2.0,3.0,12062.0,1464.0,9.0,165.0,295.0,717.0,568.0,444.0,633.0,111.0,133.0,55.0,-0.3708059820137852,2020.0,16592.0,33.0,0
35755,0,2.0,1.0,1.0,5.0,25975.0,5806.0,14.0,255.0,846.0,819.0,357.0,1116.0,1265.0,146.0,395.0,235.0,0.0794142986043445,2025.0,36980.0,28.0,0
35756,0,1.0,1.0,1.0,3.0,7287.0,735.0,9.0,1578.0,320.0,307.0,209.0,28.0,2237.5,168.0,460.0,165.0,0.0788598552799192,2014.0,13468.0,36.0,0
35757,1,1.0,0.0,0.0,1.0,12736.0,6858.0,23.0,356.0,650.0,945.0,866.0,777.0,188.0,736.0,144.0,176.0,0.1795825589884573,2021.0,25357.0,70.0,0
35758,1,2.0,1.0,2.0,2.0,7341.0,878.0,13.0,252.0,242.0,896.0,575.0,340.0,41.0,685.0,317.0,23.0,0.2007302684619291,2020.0,11567.0,29.0,0
35760,1,2.0,1.0,1.0,2.0,29564.0,5843.0,7.0,607.0,864.0,1175.0,1868.0,982.0,1711.0,659.0,433.0,347.0,0.0233699245717622,2018.0,43706.0,50.0,0
35761,0,1.0,1.0,1.0,5.0,5195.0,705.0,11.0,495.0,440.0,994.0,122.0,581.0,952.0,184.0,407.0,328.0,0.2394492208095545,2021.0,10075.0,48.0,0
35762,1,1.0,1.0,0.0,5.0,2957.0,1011.0,14.0,2073.0,505.0,378.0,29.0,61.0,824.0,208.0,164.0,39.0,0.0959343091545853,2008.0,8210.0,70.0,0
35764,1,1.0,0.0,1.0,6.0,7218.0,1470.0,11.0,471.0,498.0,907.0,821.0,354.0,98.0,296.0,200.0,207.0,0.3550895493071375,2018.0,10392.0,71.0,0
35765,1,2.0,2.0,0.0,4.0,31038.0,5942.0,9.0,1462.0,913.0,1910.5,1975.0,622.0,551.0,324.0,145.0,314.0,0.1918892790897637,2015.0,45199.0,74.0,0
35766,0,1.0,1.0,1.0,3.0,20329.0,2054.0,14.0,105.0,628.0,328.0,211.0,315.0,549.0,213.0,213.0,188.0,0.1613602821743865,2015.0,24945.0,39.0,0
35767,0,0.0,1.0,0.0,2.0,19444.0,503.0,7.0,833.0,252.0,130.0,680.0,699.0,678.0,188.0,338.0,86.0,0.2833015119900874,2014.0,23745.0,47.0,0
35768,1,1.0,1.0,0.0,5.0,10532.0,321.0,23.0,168.0,98.0,137.0,915.0,415.0,106.0,271.0,404.0,63.0,0.7835539929434276,2021.0,13367.0,54.0,1
35769,0,1.0,1.0,1.0,2.0,10081.0,4987.0,12.0,315.0,681.0,615.0,859.0,451.0,521.0,262.0,391.0,211.0,0.0762441066177913,2008.0,19163.0,68.0,0
35770,0,0.0,0.0,0.0,2.0,5916.0,8297.0,22.0,377.0,561.0,1620.0,1110.0,551.0,55.0,736.0,428.0,77.0,0.1479952087260332,2013.0,26506.0,75.0,0
35772,0,0.0,0.0,0.0,5.0,18211.0,1647.0,10.0,222.0,397.0,1318.0,783.0,254.0,519.0,291.0,393.0,223.0,0.3865696953640286,2014.0,24035.0,63.0,0
35773,0,4.0,0.0,2.0,2.0,8369.0,1126.0,8.0,148.0,222.0,451.0,498.0,407.0,280.0,104.0,273.0,50.0,-0.2721218597785911,2023.0,11878.0,30.0,0
35774,1,1.0,1.0,1.0,6.0,11042.0,261.0,7.0,250.0,686.0,192.0,1136.0,455.0,924.0,124.0,271.0,337.0,0.2147034468290337,2016.0,15341.0,81.0,0
35775,1,0.0,0.0,0.0,3.0,19173.0,295.0,11.0,2219.0,658.0,63.0,497.0,6.0,1910.0,98.0,492.0,142.0,0.22710883753973,2017.0,25411.0,41.0,0
35776,0,5.0,6.0,1.0,4.0,25154.0,5893.0,6.0,1188.0,420.0,1506.0,1304.0,1323.0,1168.0,414.0,327.0,456.0,0.1998734496383549,2012.0,38370.0,65.0,0
35777,0,1.0,1.0,0.0,1.0,27562.0,27.0,8.0,760.0,433.0,39.0,992.0,457.0,1185.0,7.0,488.0,143.0,0.3655938249747119,2013.0,31950.0,51.0,0
35778,1,1.0,1.0,0.0,4.0,1389.0,1648.0,16.0,2078.0,428.0,332.0,45.0,85.0,43.0,227.0,255.0,53.0,0.0987580968661297,2026.0,6530.0,27.0,0
35779,0,1.0,1.0,0.0,1.0,21228.0,413.0,7.0,1120.0,227.0,184.0,903.0,768.0,620.0,159.0,456.0,81.0,0.279930555615139,2008.0,26078.0,58.0,0
35780,0,1.0,0.0,1.0,3.0,9473.0,8297.0,20.0,56.0,844.0,1368.0,1129.0,806.0,29.0,736.0,209.0,86.0,0.5241122517023522,2016.0,29033.0,84.0,0
35781,1,2.0,1.0,2.0,2.0,7652.0,367.0,12.0,30.0,210.0,312.0,464.0,122.0,340.0,671.0,240.0,72.0,0.5872789606042945,2011.0,10408.0,32.0,0
35782,0,1.0,1.0,0.0,3.0,25966.0,896.0,14.0,52.0,227.0,760.0,905.0,538.0,233.0,223.0,327.0,164.0,0.1580345158994284,2015.0,29800.0,41.0,0
35786,1,1.0,0.0,1.0,5.0,19826.0,35.0,15.0,258.0,208.0,173.0,972.0,218.0,686.0,111.0,382.0,23.0,0.848010835361627,2021.0,22183.0,43.0,1
35789,0,0.0,0.0,0.0,4.0,18332.0,1305.0,16.0,19.0,440.0,62.0,376.0,127.0,693.0,403.0,221.0,407.0,-0.1187257807212911,2014.0,21978.0,67.0,0
35790,1,1.0,1.0,1.0,6.0,624.0,2671.0,16.0,1643.0,528.0,370.0,28.0,101.0,1285.0,232.0,117.0,71.0,0.0554609196258119,2016.0,7599.0,68.0,0
35791,1,1.0,1.0,0.0,2.0,27893.0,606.0,8.0,290.0,529.0,118.0,1083.0,605.0,593.0,88.0,561.0,104.0,0.1820222881798062,2008.0,32366.0,74.0,0
35793,0,2.0,3.0,1.0,3.0,19346.0,3989.0,12.0,1058.0,602.0,1426.0,1975.0,765.0,814.0,348.0,319.0,324.0,0.1888445478656428,2007.0,30765.0,43.0,0
35794,0,0.0,1.0,1.0,3.0,8982.0,3252.0,8.0,349.0,793.0,570.0,884.0,972.0,1903.0,191.0,66.0,168.0,0.0192590750448352,2013.0,17962.0,80.0,0
35795,1,1.0,1.0,0.0,1.0,8454.0,1751.0,19.0,2036.0,334.0,439.0,49.0,79.0,187.0,205.0,190.0,146.0,0.1237688783094104,2013.0,13724.0,81.0,0
35796,0,0.0,0.0,0.0,1.0,7825.0,8297.0,21.0,64.0,504.0,1465.0,790.0,1043.0,163.0,736.0,268.0,95.0,0.0919948240867661,2016.0,27782.0,82.0,0
35797,1,1.0,1.0,1.0,3.0,11474.0,729.0,12.0,1472.0,605.0,203.0,324.0,202.0,2237.5,49.0,739.5,153.0,0.3468609886828565,2019.0,18314.0,46.0,0
35798,1,1.0,0.0,1.0,5.0,15068.0,2351.0,12.0,539.0,457.0,657.0,891.0,542.0,1052.0,219.0,361.0,29.0,0.2341648979717866,2017.0,22137.0,39.0,0
35799,1,5.0,1.0,0.0,3.0,28032.0,5537.0,7.0,1055.0,1018.0,1409.0,1005.0,1309.0,764.0,363.0,116.0,324.0,0.2133874186839863,2018.0,40608.0,80.0,0
35800,0,2.0,2.0,2.0,2.0,33143.0,8297.0,13.0,340.0,708.0,969.0,890.0,666.0,115.0,698.0,739.5,240.0,-0.0202576860635455,2016.0,47959.0,52.0,0
35801,1,0.0,0.0,0.0,1.0,1092.0,640.0,23.0,471.0,700.0,1420.0,1038.0,1318.0,121.0,736.0,331.0,84.0,0.3250657295085084,2012.0,8348.0,46.0,0
35802,0,0.0,1.0,0.0,2.0,22232.0,193.0,9.0,88.0,350.0,269.0,1124.0,879.0,736.0,43.0,425.0,127.0,0.1347164682905368,2012.0,26339.0,65.0,0
35803,1,0.0,1.0,2.0,1.0,7599.0,3884.0,22.0,161.0,843.0,1203.0,984.0,774.0,192.0,736.0,330.0,181.0,0.2633617216580141,2016.0,17493.0,72.0,0
35804,0,1.0,1.0,0.0,3.0,5149.0,93.0,10.0,1216.0,788.0,300.0,371.0,300.0,1542.0,125.0,367.0,105.0,0.1324178141364445,2019.0,10251.0,46.0,0
35805,0,1.0,1.0,1.0,2.0,18138.0,592.0,7.0,585.0,143.0,2.0,557.0,621.0,558.0,101.0,195.0,95.0,0.088702798059164,2004.0,21492.0,82.0,0
35806,0,1.0,2.0,0.0,3.0,8859.0,968.0,16.0,1109.0,535.0,153.0,54.0,96.0,2078.0,52.0,361.0,108.0,0.103692522676941,2017.0,14265.0,42.0,0
35807,1,1.0,1.0,2.0,4.0,5729.0,2854.0,12.0,2242.0,556.0,459.0,67.0,73.0,538.0,196.0,220.0,52.0,0.1990888753301258,2011.0,12934.0,50.0,0
35808,1,1.0,1.0,1.0,1.0,12591.0,755.0,7.0,1068.0,134.0,289.0,604.0,681.0,604.0,95.0,221.0,113.0,0.2110892269563063,2005.0,17042.0,43.0,0
35809,0,0.0,0.0,2.0,2.0,13292.0,8297.0,8.0,221.0,506.0,1162.0,769.0,742.0,96.0,736.0,190.0,71.0,0.1084817934451108,2017.0,30892.0,44.0,0
35810,0,1.0,1.0,1.0,5.0,4827.0,936.0,16.0,652.0,262.0,683.0,169.0,466.0,516.0,109.0,263.0,169.0,0.1072014215664223,2016.0,8883.0,44.0,0
35813,1,1.0,1.0,2.0,5.0,3105.0,3145.0,11.0,1875.0,300.0,282.0,729.0,146.0,546.0,736.0,448.0,119.0,0.072480050182867,2008.0,11170.0,75.0,0
35814,1,1.0,1.0,0.0,1.0,19445.0,354.0,7.0,1137.0,588.0,82.0,421.0,722.0,527.0,77.0,375.0,55.0,-0.0357795307621486,2005.0,23728.0,58.0,0
35815,1,1.0,0.0,5.0,3.0,3437.0,754.0,9.0,432.0,188.0,107.0,744.0,175.0,183.0,265.0,176.0,55.0,0.7578182383917569,2019.0,6461.0,81.0,1
35816,1,1.0,0.0,1.0,3.0,39047.0,3293.0,7.0,224.0,469.0,470.0,1036.0,1074.0,1426.0,423.0,372.0,188.0,0.8726427859099242,2008.0,57994.0,44.0,0
35817,0,1.0,0.0,2.0,3.0,2459.0,1647.0,6.0,389.0,1136.0,833.0,966.0,594.0,921.0,354.0,377.0,213.0,0.2982467843233882,2014.0,9676.0,71.0,0
35818,1,0.0,1.0,1.0,1.0,12387.0,6892.0,18.0,153.0,580.0,1439.0,1036.0,1259.0,378.0,736.0,644.0,86.0,0.3933446785256524,2013.0,26260.0,57.0,0
35819,1,2.0,1.0,2.0,2.0,9988.0,456.0,12.0,180.0,99.0,596.0,570.0,616.0,184.0,75.0,297.0,110.0,0.456871810986562,2021.0,13061.0,35.0,0
35820,0,3.0,3.0,0.0,4.0,34372.0,4688.0,10.0,694.0,530.0,1910.5,1133.0,1234.0,850.0,529.0,380.0,380.0,0.0698443010404805,2010.0,46451.0,52.0,0
35821,0,2.0,1.0,2.0,2.0,11729.0,124.0,10.0,292.0,931.0,631.0,527.0,476.0,291.0,91.0,401.0,54.0,0.2707855713005184,2017.0,15493.0,35.0,0
35822,0,1.0,1.0,0.0,4.0,15888.0,303.0,8.0,158.0,188.0,162.0,1368.0,306.0,725.0,56.0,436.0,61.0,0.9343051334112032,2005.0,19590.0,39.0,1
35823,0,1.0,1.0,3.0,3.0,8665.0,720.0,10.0,1699.0,718.0,174.0,268.0,139.0,2085.0,58.0,633.0,59.0,0.045633664754838,2015.0,15159.0,72.0,0
35824,0,1.0,0.0,2.0,2.0,11615.0,39.0,9.0,216.0,305.0,665.0,539.0,1008.0,23.0,116.0,112.0,50.0,0.4455556267696276,2021.0,14638.0,29.0,0
35826,1,0.0,0.0,0.0,2.0,8706.0,163.0,23.0,165.0,44.0,1127.0,435.0,211.0,529.0,330.0,302.0,14.0,1.0,2021.0,12012.0,24.0,0
35827,0,5.0,1.0,0.0,3.0,21932.0,3933.0,10.0,1498.0,986.0,1725.0,1961.0,1796.0,1272.0,455.0,385.0,311.0,0.1330177082471871,2015.0,35943.0,81.0,0
35828,0,1.0,1.0,0.0,5.0,4707.0,1433.0,13.0,1668.0,546.0,101.0,221.0,207.0,2031.0,164.0,303.0,102.0,0.1777877364441968,2017.0,11381.0,70.0,0
35829,0,1.0,0.0,0.0,4.0,20211.0,1573.0,10.0,128.0,5.0,1359.0,664.0,452.0,477.0,191.0,379.0,145.0,0.7362481033158573,2021.0,25439.0,61.0,0
35831,1,1.0,2.0,3.0,2.0,779.0,48.0,17.0,747.0,408.0,389.0,929.0,1634.0,574.0,488.0,427.0,14.0,0.3107486568044134,2015.0,6423.0,77.0,0
35832,0,1.0,1.0,1.0,5.0,39047.0,2599.0,20.0,337.0,661.0,639.0,671.0,1514.0,1908.0,142.0,649.0,272.0,0.4824328914337891,2010.0,48709.0,79.0,0
35833,0,0.0,0.0,1.0,4.0,6677.0,36.0,10.0,481.0,165.0,184.0,669.0,409.0,550.0,258.0,343.0,21.0,0.6408415883147416,2021.0,9772.0,46.0,1
35835,1,7.0,5.0,1.0,2.0,28377.0,4941.0,13.0,105.0,810.0,1509.0,1449.0,1834.0,542.0,159.0,343.0,145.0,0.0598591807650159,2018.0,40069.0,31.0,0
35837,1,1.0,0.0,0.0,3.0,8980.0,1375.0,12.0,1432.0,405.0,153.0,6.0,40.0,1629.0,78.0,434.0,103.0,0.1711981927859714,2015.0,14532.0,52.0,0
35838,1,1.0,1.0,1.0,4.0,23327.0,8297.0,19.0,151.0,625.0,915.0,772.0,629.0,1355.0,334.0,472.0,216.0,0.5747672167604414,2012.0,37155.0,40.0,0
35839,0,0.0,0.0,0.0,7.0,9444.0,1180.0,10.0,50.0,402.0,628.0,1177.0,244.0,209.0,233.0,229.0,352.0,0.4344064209500827,2019.0,13796.0,27.0,0
35840,0,1.0,1.0,0.0,3.0,18681.0,2005.0,16.0,1958.0,1055.0,308.0,445.0,87.0,2154.0,238.0,597.0,127.0,0.1905198627955779,2018.0,27528.0,65.0,0
35841,1,0.0,2.0,1.0,1.0,27437.0,648.0,7.0,803.0,469.0,117.0,940.0,380.0,813.0,234.0,121.0,176.0,0.2104186460029866,2011.0,31962.0,52.0,0
35842,0,0.0,1.0,0.0,6.0,13783.0,735.0,8.0,1107.0,204.0,112.0,737.0,123.0,437.0,42.0,402.0,37.0,0.9295022797381338,2011.0,17682.0,81.0,1
35843,1,2.0,0.0,2.0,3.0,11248.0,126.0,9.0,162.0,301.0,537.0,574.0,275.0,194.0,103.0,452.0,35.0,0.8042107122791846,2017.0,13972.0,35.0,0
35844,0,3.0,2.0,0.0,5.0,39047.0,3253.0,14.0,938.0,688.0,725.0,1361.0,1136.0,1174.0,197.0,86.0,379.0,0.2922453625443508,2019.0,53061.0,64.0,0
35845,1,1.0,0.0,1.0,2.0,15656.0,23.0,16.0,528.0,49.0,135.0,524.0,377.0,536.0,5.0,120.0,59.0,1.0,2010.0,17953.0,69.0,1
35846,0,1.0,1.0,1.0,2.0,17027.0,2342.0,15.0,2290.125,386.0,346.0,61.0,62.0,584.0,162.0,479.0,120.0,0.0904341749186753,2016.0,24155.0,84.0,0
35848,1,2.0,1.0,1.0,2.0,10443.0,918.0,10.0,1587.0,1016.0,196.0,35.0,117.0,2155.0,66.0,478.0,92.0,0.0603287098468306,2016.0,17011.0,51.0,0
35850,0,2.0,0.0,2.0,1.0,10587.0,1266.0,10.0,157.0,166.0,852.0,296.0,616.0,97.0,145.0,305.0,41.0,0.5276730084087919,2020.0,14487.0,29.0,0
35851,0,2.0,1.0,2.0,2.0,4487.0,3501.0,8.0,163.0,263.0,342.0,551.0,165.0,443.0,109.0,348.0,44.0,0.3896864870836963,2020.0,10372.0,29.0,0
